Property file name,key
sandbox/resident-mz.properties,dmz.ingress.base.url
sandbox/resident-mz.properties,-------Security properties-----------------
sandbox/resident-mz.properties,DIGITAL_CARD_STATUS_URL
sandbox/syncdata-mz.properties,
sandbox/syncdata-mz.properties,iam.datasource.url
sandbox/syncdata-mz.properties,iam.datasource.username
sandbox/syncdata-mz.properties,iam.datasource.password
sandbox/syncdata-mz.properties,iam.datasource.driverClassName
sandbox/syncdata-mz.properties,db_1_DS.datastore.ipaddress
sandbox/syncdata-mz.properties,db_1_DS.datastore.username
sandbox/syncdata-mz.properties,db_1_DS.datastore.password
sandbox/syncdata-mz.properties,db_1_DS.datastore.driverClassName
sandbox/syncdata-mz.properties,db_1_DS.datastore.schema
sandbox/syncdata-mz.properties,db_2_DS.datastore.ipaddress
sandbox/syncdata-mz.properties,db_2_DS.datastore.username
sandbox/syncdata-mz.properties,db_2_DS.datastore.password
sandbox/syncdata-mz.properties,db_2_DS.datastore.driverClassName
sandbox/syncdata-mz.properties,db_2_DS.datastore.schema
sandbox/syncdata-mz.properties,mosip.kernel.sign-url
sandbox/syncdata-mz.properties,syncdata.websub.resubscription.delay.secs
sandbox/syncdata-mz.properties,mosip.kernel.client.crypto.iv-length
sandbox/syncdata-mz.properties,mosip.kernel.client.crypto.aad-length
